Year,Time period,Commodity,Statistic type,Unit,Value
2016,Q1 Jan-Mar,Total red meat and poultry,"Per capita disappearance, retail weight",(LBS) Pounds,52.893
2016,Q1 Jan-Mar,Total red meat and poultry,Total disappearance,"Million lbs, CWE",21329.882
2016,Q1 Jan-Mar,Total red meat and poultry,Total production,"Million lbs, CWE",23759.024
2016,Q1 Jan-Mar,Total red meat and poultry,Total supply,"Million lbs, CWE",27324.288
2016,Q1 Jan-Mar,Turkeys,Beginning stocks,Million LBS,201.011
2016,Q1 Jan-Mar,Turkeys,Condemnations,Million LBS,0
2016,Q1 Jan-Mar,Turkeys,Ending stocks,Million LBS,368.073
2016,Q1 Jan-Mar,Turkeys,Exports,Million LBS,116.053
2016,Q1 Jan-Mar,Turkeys,Federally inspected production,Million LBS,1434.89
2016,Q1 Jan-Mar,Turkeys,Imports,Million LBS,15.093
2016,Q1 Jan-Mar,Turkeys,Net ready-to-cook production,Million LBS,1434.89
2016,Q1 Jan-Mar,Turkeys,"Per capita disappearance, boneless retail weight",(LBS) Pounds,2.856
2016,Q1 Jan-Mar,Turkeys,"Per capita disappearance, carcass weight",(LBS) Pounds,3.6149
2016,Q1 Jan-Mar,Turkeys,"Per capita disappearance, retail weight",(LBS) Pounds,3.6149
2016,Q1 Jan-Mar,Turkeys,Total disappearance,Million LBS,1166.868
2016,Q1 Jan-Mar,Turkeys,Total supply,Million LBS,1650.994
2016,Q1 Jan-Mar,U.S. population,Population,Million,322.793
2016,Q1 Jan-Mar,Veal,Beginning stocks,"Million lbs, CWE",6.235
2016,Q1 Jan-Mar,Veal,Commercial production,"Million lbs, CWE",19.2
2016,Q1 Jan-Mar,Veal,Ending stocks,"Million lbs, CWE",6.674
2016,Q1 Jan-Mar,Veal,Exports,"Million lbs, CWE",0
2016,Q1 Jan-Mar,Veal,Farm production,"Million lbs, CWE",1.3968
2016,Q1 Jan-Mar,Veal,Imports,"Million lbs, CWE",0
2016,Q1 Jan-Mar,Veal,"Per capita disappearance, boneless retail weight",(LBS) Pounds,0.042
2016,Q1 Jan-Mar,Veal,"Per capita disappearance, carcass weight",(LBS) Pounds,0.0624
2016,Q1 Jan-Mar,Veal,"Per capita disappearance, retail weight",(LBS) Pounds,0.0518
2016,Q1 Jan-Mar,Veal,Total disappearance,"Million lbs, CWE",20.1578
2016,Q1 Jan-Mar,Veal,Total production,"Million lbs, CWE",20.5968
2016,Q1 Jan-Mar,Veal,Total supply,"Million lbs, CWE",26.8318
2016,Q2 Apr-Jun,Beef,Beginning stocks,"Million lbs, CWE",641.8865
2016,Q2 Apr-Jun,Beef,Commercial production,"Million lbs, CWE",6187.2
2016,Q2 Apr-Jun,Beef,Ending stocks,"Million lbs, CWE",618.0291
2016,Q2 Apr-Jun,Beef,Exports,"Million lbs, CWE",621.206
2016,Q2 Apr-Jun,Beef,Farm production,"Million lbs, CWE",8.1635
2016,Q2 Apr-Jun,Beef,Imports,"Million lbs, CWE",831.018
2016,Q2 Apr-Jun,Beef,"Per capita disappearance, boneless retail weight",(LBS) Pounds,13.302
2016,Q2 Apr-Jun,Beef,"Per capita disappearance, carcass weight",(LBS) Pounds,19.8841
2016,Q2 Apr-Jun,Beef,"Per capita disappearance, retail weight",(LBS) Pounds,13.9188
2016,Q2 Apr-Jun,Beef,Total disappearance,"Million lbs, CWE",6429.0329
2016,Q2 Apr-Jun,Beef,Total production,"Million lbs, CWE",6195.3635
2016,Q2 Apr-Jun,Beef,Total supply,"Million lbs, CWE",7668.268
2016,Q2 Apr-Jun,"Chickens, Broilers",Beginning stocks,Million LBS,768.718
2016,Q2 Apr-Jun,"Chickens, Broilers",Condemnations,Million LBS,109.7092
2016,Q2 Apr-Jun,"Chickens, Broilers",Ending stocks,Million LBS,785.933
2016,Q2 Apr-Jun,"Chickens, Broilers",Exports,Million LBS,1604.608
2016,Q2 Apr-Jun,"Chickens, Broilers",Federally inspected production,Million LBS,10253.196
2016,Q2 Apr-Jun,"Chickens, Broilers",Imports,Million LBS,31.809
2016,Q2 Apr-Jun,"Chickens, Broilers",Net ready-to-cook production,Million LBS,10143.4868
2016,Q2 Apr-Jun,"Chickens, Broilers","Per capita disappearance, boneless retail weight",(LBS) Pounds,15.93
2016,Q2 Apr-Jun,"Chickens, Broilers","Per capita disappearance, carcass weight",(LBS) Pounds,26.4546
2016,Q2 Apr-Jun,"Chickens, Broilers","Per capita disappearance, retail weight",(LBS) Pounds,22.7245
2016,Q2 Apr-Jun,"Chickens, Broilers",Total disappearance,Million LBS,8553.4728
2016,Q2 Apr-Jun,"Chickens, Broilers",Total supply,Million LBS,10944.0138
2016,Q2 Apr-Jun,"Chickens, Other",Beginning stocks,Million LBS,6.116
2016,Q2 Apr-Jun,"Chickens, Other",Condemnations,Million LBS,0.1516
2016,Q2 Apr-Jun,"Chickens, Other",Ending stocks,Million LBS,8.652
2016,Q2 Apr-Jun,"Chickens, Other",Exports,Million LBS,42.171
2016,Q2 Apr-Jun,"Chickens, Other",Federally inspected production,Million LBS,137.847
2016,Q2 Apr-Jun,"Chickens, Other",Imports,Million LBS,0.671
2016,Q2 Apr-Jun,"Chickens, Other",Net ready-to-cook production,Million LBS,137.6954
2016,Q2 Apr-Jun,"Chickens, Other","Per capita disappearance, boneless retail weight",(LBS) Pounds,0.175
2016,Q2 Apr-Jun,"Chickens, Other","Per capita disappearance, carcass weight",(LBS) Pounds,0.2897
2016,Q2 Apr-Jun,"Chickens, Other","Per capita disappearance, retail weight",(LBS) Pounds,0.2897
2016,Q2 Apr-Jun,"Chickens, Other",Total disappearance,Million LBS,93.6594
2016,Q2 Apr-Jun,"Chickens, Other",Total supply,Million LBS,144.4824
2016,Q2 Apr-Jun,Eggs and egg products,Beginning stocks,"Million dozen, shell-egg equivalent",70.4
2016,Q2 Apr-Jun,Eggs and egg products,Ending stocks,"Million dozen, shell-egg equivalent",103.5
2016,Q2 Apr-Jun,Eggs and egg products,Exports,"Million dozen, shell-egg equivalent",67.624
2016,Q2 Apr-Jun,Eggs and egg products,Federally inspected eggs broken,"Million dozen, shell-egg equivalent",585.3
2016,Q2 Apr-Jun,Eggs and egg products,Hatching production,"Million dozen, shell-egg equivalent",287.2833
2016,Q2 Apr-Jun,Eggs and egg products,Hatching use,"Million dozen, shell-egg equivalent",254.3708
2016,Q2 Apr-Jun,Eggs and egg products,Imports,"Million dozen, shell-egg equivalent",28.174
2016,Q2 Apr-Jun,Eggs and egg products,Per capita disappearance,"Number, shell-egg equivalent",66.3242
2016,Q2 Apr-Jun,Eggs and egg products,Table production,"Million dozen, shell-egg equivalent",1826.6667
2016,Q2 Apr-Jun,Eggs and egg products,Total disappearance,"Million dozen, shell-egg equivalent",1787.0292
2016,Q2 Apr-Jun,Eggs and egg products,Total production,"Million dozen, shell-egg equivalent",2113.95
2016,Q2 Apr-Jun,Eggs and egg products,Total supply,"Million dozen, shell-egg equivalent",2212.524
2016,Q2 Apr-Jun,Lamb and mutton,Beginning stocks,"Million lbs, CWE",40.648
2016,Q2 Apr-Jun,Lamb and mutton,Commercial production,"Million lbs, CWE",39.2
2016,Q2 Apr-Jun,Lamb and mutton,Ending stocks,"Million lbs, CWE",39.518
2016,Q2 Apr-Jun,Lamb and mutton,Exports,"Million lbs, CWE",1.066
2016,Q2 Apr-Jun,Lamb and mutton,Farm production,"Million lbs, CWE",1.3129
2016,Q2 Apr-Jun,Lamb and mutton,Imports,"Million lbs, CWE",54.731
2016,Q2 Apr-Jun,Lamb and mutton,"Per capita disappearance, boneless retail weight",(LBS) Pounds,0.194
2016,Q2 Apr-Jun,Lamb and mutton,"Per capita disappearance, carcass weight",(LBS) Pounds,0.2948
2016,Q2 Apr-Jun,Lamb and mutton,"Per capita disappearance, retail weight",(LBS) Pounds,0.2623
2016,Q2 Apr-Jun,Lamb and mutton,Total disappearance,"Million lbs, CWE",95.3079
2016,Q2 Apr-Jun,Lamb and mutton,Total production,"Million lbs, CWE",40.5129
2016,Q2 Apr-Jun,Lamb and mutton,Total supply,"Million lbs, CWE",135.8919
2016,Q2 Apr-Jun,Pork,Beginning stocks,"Million lbs, CWE",654.9935
2016,Q2 Apr-Jun,Pork,Commercial production,"Million lbs, CWE",5962.7
2016,Q2 Apr-Jun,Pork,Ending stocks,"Million lbs, CWE",624.8008
2016,Q2 Apr-Jun,Pork,Exports,"Million lbs, CWE",1317.354
2016,Q2 Apr-Jun,Pork,Farm production,"Million lbs, CWE",3.0939
2016,Q2 Apr-Jun,Pork,Imports,"Million lbs, CWE",257.487
2016,Q2 Apr-Jun,Pork,"Per capita disappearance, boneless retail weight",(LBS) Pounds,11.13
2016,Q2 Apr-Jun,Pork,"Per capita disappearance, carcass weight",(LBS) Pounds,15.2667
2016,Q2 Apr-Jun,Pork,"Per capita disappearance, retail weight",(LBS) Pounds,11.847
2016,Q2 Apr-Jun,Pork,Total disappearance,"Million lbs, CWE",4936.1196
2016,Q2 Apr-Jun,Pork,Total production,"Million lbs, CWE",5965.7939
2016,Q2 Apr-Jun,Pork,Total supply,"Million lbs, CWE",6878.2744
2016,Q2 Apr-Jun,Total poultry,Beginning stocks,Million LBS,1142.907
2016,Q2 Apr-Jun,Total poultry,Condemnations,Million LBS,109.8608
2016,Q2 Apr-Jun,Total poultry,Ending stocks,Million LBS,1298.97
2016,Q2 Apr-Jun,Total poultry,Exports,Million LBS,1787.625
2016,Q2 Apr-Jun,Total poultry,Federally inspected production,Million LBS,11911.218
2016,Q2 Apr-Jun,Total poultry,Imports,Million LBS,45.161
2016,Q2 Apr-Jun,Total poultry,Net ready-to-cook production,Million LBS,11801.3572
2016,Q2 Apr-Jun,Total poultry,"Per capita disappearance, carcass weight",(LBS) Pounds,30.628
2016,Q2 Apr-Jun,Total poultry,"Per capita disappearance, retail weight",(LBS) Pounds,26.8979
2016,Q2 Apr-Jun,Total poultry,Total disappearance,Million LBS,9902.8302
2016,Q2 Apr-Jun,Total poultry,Total supply,Million LBS,12989.4252
2016,Q2 Apr-Jun,Total red meat,Beginning stocks,"Million lbs, CWE",1344.202
2016,Q2 Apr-Jun,Total red meat,Commercial production,"Million lbs, CWE",12207.5
2016,Q2 Apr-Jun,Total red meat,Ending stocks,"Million lbs, CWE",1291.0199
2016,Q2 Apr-Jun,Total red meat,Exports,"Million lbs, CWE",1939.626
2016,Q2 Apr-Jun,Total red meat,Farm production,"Million lbs, CWE",13.9089
2016,Q2 Apr-Jun,Total red meat,Imports,"Million lbs, CWE",1143.236
2016,Q2 Apr-Jun,Total red meat,"Per capita disappearance, carcass weight",(LBS) Pounds,35.5004
2016,Q2 Apr-Jun,Total red meat,"Per capita disappearance, retail weight",(LBS) Pounds,26.0737
2016,Q2 Apr-Jun,Total red meat,Total disappearance,"Million lbs, CWE",11478.201
2016,Q2 Apr-Jun,Total red meat,Total production,"Million lbs, CWE",12221.4089
2016,Q2 Apr-Jun,Total red meat,Total supply,"Million lbs, CWE",14708.8469
2016,Q2 Apr-Jun,Total red meat and poultry,Beginning stocks,"Million lbs, CWE",2487.109
2016,Q2 Apr-Jun,Total red meat and poultry,Commercial production,"Million lbs, CWE",24008.857
2016,Q2 Apr-Jun,Total red meat and poultry,Ending stocks,"Million lbs, CWE",2589.99
2016,Q2 Apr-Jun,Total red meat and poultry,Exports,"Million lbs, CWE",3727.251
2016,Q2 Apr-Jun,Total red meat and poultry,Imports,"Million lbs, CWE",1188.397
2016,Q2 Apr-Jun,Total red meat and poultry,Other production,"Million lbs, CWE",13.909
2016,Q2 Apr-Jun,Total red meat and poultry,"Per capita disappearance, boneless retail weight",(LBS) Pounds,43.837
2016,Q2 Apr-Jun,Total red meat and poultry,"Per capita disappearance, carcass weight",(LBS) Pounds,66.128
2016,Q2 Apr-Jun,Total red meat and poultry,"Per capita disappearance, retail weight",(LBS) Pounds,52.972
2016,Q2 Apr-Jun,Total red meat and poultry,Total disappearance,"Million lbs, CWE",21381.031
2016,Q2 Apr-Jun,Total red meat and poultry,Total production,"Million lbs, CWE",24022.766
2016,Q2 Apr-Jun,Total red meat and poultry,Total supply,"Million lbs, CWE",27698.272
2016,Q2 Apr-Jun,Turkeys,Beginning stocks,Million LBS,368.073
2016,Q2 Apr-Jun,Turkeys,Condemnations,Million LBS,0
2016,Q2 Apr-Jun,Turkeys,Ending stocks,Million LBS,504.385
2016,Q2 Apr-Jun,Turkeys,Exports,Million LBS,140.846
2016,Q2 Apr-Jun,Turkeys,Federally inspected production,Million LBS,1520.175
2016,Q2 Apr-Jun,Turkeys,Imports,Million LBS,12.681
2016,Q2 Apr-Jun,Turkeys,Net ready-to-cook production,Million LBS,1520.175
2016,Q2 Apr-Jun,Turkeys,"Per capita disappearance, boneless retail weight",(LBS) Pounds,3.068
2016,Q2 Apr-Jun,Turkeys,"Per capita disappearance, carcass weight",(LBS) Pounds,3.8837
2016,Q2 Apr-Jun,Turkeys,"Per capita disappearance, retail weight",(LBS) Pounds,3.8837
2016,Q2 Apr-Jun,Turkeys,Total disappearance,Million LBS,1255.698
2016,Q2 Apr-Jun,Turkeys,Total supply,Million LBS,1900.929
2016,Q2 Apr-Jun,U.S. Population,Population,Million,323.326
2016,Q2 Apr-Jun,Veal,Beginning stocks,"Million lbs, CWE",6.674
2016,Q2 Apr-Jun,Veal,Commercial production,"Million lbs, CWE",18.4
2016,Q2 Apr-Jun,Veal,Ending stocks,"Million lbs, CWE",8.672
2016,Q2 Apr-Jun,Veal,Exports,"Million lbs, CWE",0
2016,Q2 Apr-Jun,Veal,Farm production,"Million lbs, CWE",1.3386
2016,Q2 Apr-Jun,Veal,Imports,"Million lbs, CWE",0
2016,Q2 Apr-Jun,Veal,"Per capita disappearance, boneless retail weight",(LBS) Pounds,0.038
2016,Q2 Apr-Jun,Veal,"Per capita disappearance, carcass weight",(LBS) Pounds,0.0549
2016,Q2 Apr-Jun,Veal,"Per capita disappearance, retail weight",(LBS) Pounds,0.0455
2016,Q2 Apr-Jun,Veal,Total disappearance,"Million lbs, CWE",17.7406
2016,Q2 Apr-Jun,Veal,Total production,"Million lbs, CWE",19.7386
2016,Q2 Apr-Jun,Veal,Total supply,"Million lbs, CWE",26.4126
2016,Q3 Jul-Sep,Beef,Beginning stocks,"Million lbs, CWE",618.0291
2016,Q3 Jul-Sep,Beef,Commercial production,"Million lbs, CWE",6471.5
2016,Q3 Jul-Sep,Beef,Ending stocks,"Million lbs, CWE",690.9904
2016,Q3 Jul-Sep,Beef,Exports,"Million lbs, CWE",660.47
2016,Q3 Jul-Sep,Beef,Farm production,"Million lbs, CWE",8.1635
2016,Q3 Jul-Sep,Beef,Imports,"Million lbs, CWE",750.771
2016,Q3 Jul-Sep,Beef,"Per capita disappearance, boneless retail weight",(LBS) Pounds,13.417
2016,Q3 Jul-Sep,Beef,"Per capita disappearance, carcass weight",(LBS) Pounds,20.0548
2016,Q3 Jul-Sep,Beef,"Per capita disappearance, retail weight",(LBS) Pounds,14.0384
2016,Q3 Jul-Sep,Beef,Total disappearance,"Million lbs, CWE",6497.0032
2016,Q3 Jul-Sep,Beef,Total production,"Million lbs, CWE",6479.6635
2016,Q3 Jul-Sep,Beef,Total supply,"Million lbs, CWE",7848.4636
2016,Q3 Jul-Sep,"Chickens, Broilers",Beginning stocks,Million LBS,785.933
2016,Q3 Jul-Sep,"Chickens, Broilers",Condemnations,Million LBS,110.6189
2016,Q3 Jul-Sep,"Chickens, Broilers",Ending stocks,Million LBS,737.531
2016,Q3 Jul-Sep,"Chickens, Broilers",Exports,Million LBS,1734.232
2016,Q3 Jul-Sep,"Chickens, Broilers",Federally inspected production,Million LBS,10338.218
2016,Q3 Jul-Sep,"Chickens, Broilers",Imports,Million LBS,28.566
2016,Q3 Jul-Sep,"Chickens, Broilers",Net ready-to-cook production,Million LBS,10227.5991
2016,Q3 Jul-Sep,"Chickens, Broilers","Per capita disappearance, boneless retail weight",(LBS) Pounds,15.93
2016,Q3 Jul-Sep,"Chickens, Broilers","Per capita disappearance, carcass weight",(LBS) Pounds,26.4548
2016,Q3 Jul-Sep,"Chickens, Broilers","Per capita disappearance, retail weight",(LBS) Pounds,22.7246
2016,Q3 Jul-Sep,"Chickens, Broilers",Total disappearance,Million LBS,8570.3351
2016,Q3 Jul-Sep,"Chickens, Broilers",Total supply,Million LBS,11042.0981
2016,Q3 Jul-Sep,"Chickens, Other",Beginning stocks,Million LBS,8.652
2016,Q3 Jul-Sep,"Chickens, Other",Condemnations,Million LBS,0.1584
2016,Q3 Jul-Sep,"Chickens, Other",Ending stocks,Million LBS,11.449
2016,Q3 Jul-Sep,"Chickens, Other",Exports,Million LBS,39.218
2016,Q3 Jul-Sep,"Chickens, Other",Federally inspected production,Million LBS,144.027
2016,Q3 Jul-Sep,"Chickens, Other",Imports,Million LBS,0.555
2016,Q3 Jul-Sep,"Chickens, Other",Net ready-to-cook production,Million LBS,143.8686
2016,Q3 Jul-Sep,"Chickens, Other","Per capita disappearance, boneless retail weight",(LBS) Pounds,0.19
2016,Q3 Jul-Sep,"Chickens, Other","Per capita disappearance, carcass weight",(LBS) Pounds,0.3161
2016,Q3 Jul-Sep,"Chickens, Other","Per capita disappearance, retail weight",(LBS) Pounds,0.3161
2016,Q3 Jul-Sep,"Chickens, Other",Total disappearance,Million LBS,102.4086
2016,Q3 Jul-Sep,"Chickens, Other",Total supply,Million LBS,153.0756
2016,Q3 Jul-Sep,Eggs and egg products,Beginning stocks,"Million dozen, shell-egg equivalent",103.5
2016,Q3 Jul-Sep,Eggs and egg products,Ending stocks,"Million dozen, shell-egg equivalent",133.8
2016,Q3 Jul-Sep,Eggs and egg products,Exports,"Million dozen, shell-egg equivalent",79.187
2016,Q3 Jul-Sep,Eggs and egg products,Federally inspected eggs broken,"Million dozen, shell-egg equivalent",594.5
2016,Q3 Jul-Sep,Eggs and egg products,Hatching production,"Million dozen, shell-egg equivalent",287.6917
2016,Q3 Jul-Sep,Eggs and egg products,Hatching use,"Million dozen, shell-egg equivalent",250.1251
2016,Q3 Jul-Sep,Eggs and egg products,Imports,"Million dozen, shell-egg equivalent",12.851
2016,Q3 Jul-Sep,Eggs and egg products,Per capita disappearance,"Number, shell-egg equivalent",67.3056
2016,Q3 Jul-Sep,Eggs and egg products,Table production,"Million dozen, shell-egg equivalent",1876.1083
2016,Q3 Jul-Sep,Eggs and egg products,Total disappearance,"Million dozen, shell-egg equivalent",1817.0389
2016,Q3 Jul-Sep,Eggs and egg products,Total production,"Million dozen, shell-egg equivalent",2163.8
2016,Q3 Jul-Sep,Eggs and egg products,Total supply,"Million dozen, shell-egg equivalent",2280.151
2016,Q3 Jul-Sep,Lamb and mutton,Beginning stocks,"Million lbs, CWE",39.518
2016,Q3 Jul-Sep,Lamb and mutton,Commercial production,"Million lbs, CWE",36
2016,Q3 Jul-Sep,Lamb and mutton,Ending stocks,"Million lbs, CWE",32.736
2016,Q3 Jul-Sep,Lamb and mutton,Exports,"Million lbs, CWE",1.354
2016,Q3 Jul-Sep,Lamb and mutton,Farm production,"Million lbs, CWE",1.2819
2016,Q3 Jul-Sep,Lamb and mutton,Imports,"Million lbs, CWE",40.866
2016,Q3 Jul-Sep,Lamb and mutton,"Per capita disappearance, boneless retail weight",(LBS) Pounds,0.17
2016,Q3 Jul-Sep,Lamb and mutton,"Per capita disappearance, carcass weight",(LBS) Pounds,0.258
2016,Q3 Jul-Sep,Lamb and mutton,"Per capita disappearance, retail weight",(LBS) Pounds,0.2296
2016,Q3 Jul-Sep,Lamb and mutton,Total disappearance,"Million lbs, CWE",83.5759
2016,Q3 Jul-Sep,Lamb and mutton,Total production,"Million lbs, CWE",37.2819
2016,Q3 Jul-Sep,Lamb and mutton,Total supply,"Million lbs, CWE",117.6659
2016,Q3 Jul-Sep,Pork,Beginning stocks,"Million lbs, CWE",624.8008
2016,Q3 Jul-Sep,Pork,Commercial production,"Million lbs, CWE",6100.4
2016,Q3 Jul-Sep,Pork,Ending stocks,"Million lbs, CWE",693.453
2016,Q3 Jul-Sep,Pork,Exports,"Million lbs, CWE",1235.091
2016,Q3 Jul-Sep,Pork,Farm production,"Million lbs, CWE",3.0939
2016,Q3 Jul-Sep,Pork,Imports,"Million lbs, CWE",265.626
2016,Q3 Jul-Sep,Pork,"Per capita disappearance, boneless retail weight",(LBS) Pounds,11.399
2016,Q3 Jul-Sep,Pork,"Per capita disappearance, carcass weight",(LBS) Pounds,15.6357
2016,Q3 Jul-Sep,Pork,"Per capita disappearance, retail weight",(LBS) Pounds,12.1333
2016,Q3 Jul-Sep,Pork,Total disappearance,"Million lbs, CWE",5065.3767
2016,Q3 Jul-Sep,Pork,Total production,"Million lbs, CWE",6103.4939
2016,Q3 Jul-Sep,Pork,Total supply,"Million lbs, CWE",6993.9207
2016,Q3 Jul-Sep,Total poultry,Beginning stocks,Million LBS,1298.97
2016,Q3 Jul-Sep,Total poultry,Condemnations,Million LBS,110.7774
2016,Q3 Jul-Sep,Total poultry,Ending stocks,Million LBS,1260.179
2016,Q3 Jul-Sep,Total poultry,Exports,Million LBS,1933.342
2016,Q3 Jul-Sep,Total poultry,Federally inspected production,Million LBS,11996.898
2016,Q3 Jul-Sep,Total poultry,Imports,Million LBS,40.66
2016,Q3 Jul-Sep,Total poultry,Net ready-to-cook production,Million LBS,11886.1206
2016,Q3 Jul-Sep,Total poultry,"Per capita disappearance, carcass weight",(LBS) Pounds,30.9673
2016,Q3 Jul-Sep,Total poultry,"Per capita disappearance, retail weight",(LBS) Pounds,27.2372
2016,Q3 Jul-Sep,Total poultry,Total disappearance,Million LBS,10032.2296
2016,Q3 Jul-Sep,Total poultry,Total supply,Million LBS,13225.7506
2016,Q3 Jul-Sep,Total red meat,Beginning stocks,"Million lbs, CWE",1291.0199
2016,Q3 Jul-Sep,Total red meat,Commercial production,"Million lbs, CWE",12625.8
2016,Q3 Jul-Sep,Total red meat,Ending stocks,"Million lbs, CWE",1428.1824
2016,Q3 Jul-Sep,Total red meat,Exports,"Million lbs, CWE",1896.915
2016,Q3 Jul-Sep,Total red meat,Farm production,"Million lbs, CWE",13.8416
2016,Q3 Jul-Sep,Total red meat,Imports,"Million lbs, CWE",1057.263
2016,Q3 Jul-Sep,Total red meat,"Per capita disappearance, carcass weight",(LBS) Pounds,36.0006
2016,Q3 Jul-Sep,Total red meat,"Per capita disappearance, retail weight",(LBS) Pounds,26.4445
2016,Q3 Jul-Sep,Total red meat,Total disappearance,"Million lbs, CWE",11662.8271
2016,Q3 Jul-Sep,Total red meat,Total production,"Million lbs, CWE",12639.6416
2016,Q3 Jul-Sep,Total red meat,Total supply,"Million lbs, CWE",14987.9245
2016,Q3 Jul-Sep,Total red meat and poultry,Beginning stocks,"Million lbs, CWE",2589.99
2016,Q3 Jul-Sep,Total red meat and poultry,Commercial production,"Million lbs, CWE",24511.921
2016,Q3 Jul-Sep,Total red meat and poultry,Ending stocks,"Million lbs, CWE",2688.361
2016,Q3 Jul-Sep,Total red meat and poultry,Exports,"Million lbs, CWE",3830.257
2016,Q3 Jul-Sep,Total red meat and poultry,Imports,"Million lbs, CWE",1097.923
2016,Q3 Jul-Sep,Total red meat and poultry,Other production,"Million lbs, CWE",13.842
2016,Q3 Jul-Sep,Total red meat and poultry,"Per capita disappearance, boneless retail weight",(LBS) Pounds,44.457
2016,Q3 Jul-Sep,Total red meat and poultry,"Per capita disappearance, carcass weight",(LBS) Pounds,66.968
2016,Q3 Jul-Sep,Total red meat and poultry,"Per capita disappearance, retail weight",(LBS) Pounds,53.682
2016,Q3 Jul-Sep,Total red meat and poultry,Total disappearance,"Million lbs, CWE",21695.057
2016,Q3 Jul-Sep,Total red meat and poultry,Total production,"Million lbs, CWE",24525.763
2016,Q3 Jul-Sep,Total red meat and poultry,Total supply,"Million lbs, CWE",28213.675
2016,Q3 Jul-Sep,Turkeys,Beginning stocks,Million LBS,504.385
2016,Q3 Jul-Sep,Turkeys,Condemnations,Million LBS,0
2016,Q3 Jul-Sep,Turkeys,Ending stocks,Million LBS,511.199
2016,Q3 Jul-Sep,Turkeys,Exports,Million LBS,159.892
2016,Q3 Jul-Sep,Turkeys,Federally inspected production,Million LBS,1514.653
2016,Q3 Jul-Sep,Turkeys,Imports,Million LBS,11.539
2016,Q3 Jul-Sep,Turkeys,Net ready-to-cook production,Million LBS,1514.653
2016,Q3 Jul-Sep,Turkeys,"Per capita disappearance, boneless retail weight",(LBS) Pounds,3.315
2016,Q3 Jul-Sep,Turkeys,"Per capita disappearance, carcass weight",(LBS) Pounds,4.1964
2016,Q3 Jul-Sep,Turkeys,"Per capita disappearance, retail weight",(LBS) Pounds,4.1964
2016,Q3 Jul-Sep,Turkeys,Total disappearance,Million LBS,1359.486
2016,Q3 Jul-Sep,Turkeys,Total supply,Million LBS,2030.577
2016,Q3 Jul-Sep,U.S. Population,Population,Million,323.962
2016,Q3 Jul-Sep,Veal,Beginning stocks,"Million lbs, CWE",8.672
2016,Q3 Jul-Sep,Veal,Commercial production,"Million lbs, CWE",17.9
2016,Q3 Jul-Sep,Veal,Ending stocks,"Million lbs, CWE",11.003
2016,Q3 Jul-Sep,Veal,Exports,"Million lbs, CWE",0
2016,Q3 Jul-Sep,Veal,Farm production,"Million lbs, CWE",1.3022
2016,Q3 Jul-Sep,Veal,Imports,"Million lbs, CWE",0
2016,Q3 Jul-Sep,Veal,"Per capita disappearance, boneless retail weight",(LBS) Pounds,0.036
2016,Q3 Jul-Sep,Veal,"Per capita disappearance, carcass weight",(LBS) Pounds,0.0521
2016,Q3 Jul-Sep,Veal,"Per capita disappearance, retail weight",(LBS) Pounds,0.0432
2016,Q3 Jul-Sep,Veal,Total disappearance,"Million lbs, CWE",16.8712
2016,Q3 Jul-Sep,Veal,Total production,"Million lbs, CWE",19.2022
2016,Q3 Jul-Sep,Veal,Total supply,"Million lbs, CWE",27.8742
2016,Q4 Oct-Dec,Beef,Beginning stocks,"Million lbs, CWE",690.9904
2016,Q4 Oct-Dec,Beef,Commercial production,"Million lbs, CWE",6624.7
2016,Q4 Oct-Dec,Beef,Ending stocks,"Million lbs, CWE",756.6922
2016,Q4 Oct-Dec,Beef,Exports,"Million lbs, CWE",739.972
2016,Q4 Oct-Dec,Beef,Farm production,"Million lbs, CWE",25.2395
2016,Q4 Oct-Dec,Beef,Imports,"Million lbs, CWE",637.836
2016,Q4 Oct-Dec,Beef,"Per capita disappearance, boneless retail weight",(LBS) Pounds,13.36
2016,Q4 Oct-Dec,Beef,"Per capita disappearance, carcass weight",(LBS) Pounds,19.9699
2016,Q4 Oct-Dec,Beef,"Per capita disappearance, retail weight",(LBS) Pounds,13.979
2016,Q4 Oct-Dec,Beef,Total disappearance,"Million lbs, CWE",6482.1017
2016,Q4 Oct-Dec,Beef,Total production,"Million lbs, CWE",6649.9395
2016,Q4 Oct-Dec,Beef,Total supply,"Million lbs, CWE",7978.7659
2016,Q4 Oct-Dec,"Chickens, Broilers",Beginning stocks,Million LBS,737.531
2016,Q4 Oct-Dec,"Chickens, Broilers",Condemnations,Million LBS,107.7007
2016,Q4 Oct-Dec,"Chickens, Broilers",Ending stocks,Million LBS,777.551
2016,Q4 Oct-Dec,"Chickens, Broilers",Exports,Million LBS,1720.654
2016,Q4 Oct-Dec,"Chickens, Broilers",Federally inspected production,Million LBS,10065.482
2016,Q4 Oct-Dec,"Chickens, Broilers",Imports,Million LBS,35.631
2016,Q4 Oct-Dec,"Chickens, Broilers",Net ready-to-cook production,Million LBS,9957.7813
2016,Q4 Oct-Dec,"Chickens, Broilers","Per capita disappearance, boneless retail weight",(LBS) Pounds,15.273
2016,Q4 Oct-Dec,"Chickens, Broilers","Per capita disappearance, carcass weight",(LBS) Pounds,25.3633
2016,Q4 Oct-Dec,"Chickens, Broilers","Per capita disappearance, retail weight",(LBS) Pounds,21.787
